,tag_1,tag_2,count,number_of_pairs_x,number_of_pairs_y,totalPairs,pair_percent_of_total,pair_percent_of_x,pair_percent_of_y,perc_x_y_sum,score
18559,male vocalist,00s,42,1875,15036,2435982,1.72415067106e-05,0.0224,0.00279329608939,0.0251932960894,0.107879818525
18560,male vocalists,00s,295,24312,15036,2435982,0.000121101059039,0.0121339256334,0.0196195796754,0.0317535053089,2.88296233792
18561,melancholic,00s,23,2918,15036,2435982,9.4417774844e-06,0.00788211103496,0.00152966214419,0.00941177317914,0.011383919829
18562,melancholy,00s,39,2968,15036,2435982,1.6009970517e-05,0.0131401617251,0.00259377494014,0.0157339366652,0.0545661776435
18563,metal,00s,57,19300,15036,2435982,2.33991876787e-05,0.00295336787565,0.00379090183559,0.00674426971124,0.0261975613513
18564,minimal,00s,27,3132,15036,2435982,1.10838257426e-05,0.00862068965517,0.00179569034318,0.0104163799983,0.0171578610788
18565,new rave,00s,19,1616,15036,2435982,7.79972922624e-06,0.0117574257426,0.0012636339452,0.0130210596878,0.0115881218848
18566,new wave,00s,80,12368,15036,2435982,3.28409651631e-05,0.00646830530401,0.00532056397978,0.0117888692838,0.113022287392
18567,new york,00s,61,3955,15036,2435982,2.50412359369e-05,0.0154235145386,0.00405693003458,0.0194804445731,0.156688320422
18568,noise,00s,29,2617,15036,2435982,1.19048498716e-05,0.0110813909056,0.00192870444267,0.0130100953483,0.0254439116647
18569,noise pop,00s,36,2096,15036,2435982,1.47784343234e-05,0.0171755725191,0.0023942537909,0.01956982631,0.0607728819889
18570,noise rock,00s,20,2422,15036,2435982,8.21024129078e-06,0.00825763831544,0.00133014099495,0.00958777931039,0.00901798391351
18571,oldies,00s,16,7830,15036,2435982,6.56819303263e-06,0.00204342273308,0.00106411279596,0.00310753552903,0.00142820909371
18572,party,00s,15,256,15036,2435982,6.15768096809e-06,0.05859375,0.000997605746209,0.0595913557462,0.0359937768579
18573,piano,00s,48,8911,15036,2435982,1.97045790979e-05,0.00538660083043,0.00319233838787,0.0085789392183,0.0338837037931
18574,piano rock,00s,19,1162,15036,2435982,7.79972922624e-06,0.0163511187608,0.0012636339452,0.017614752706,0.0161156669242
18575,political,00s,15,1073,15036,2435982,6.15768096809e-06,0.0139794967381,0.000997605746209,0.0149771024843,0.00858751805743
18576,pop,00s,531,92415,15036,2435982,0.00021798190627,0.00574582048369,0.0353152434158,0.0410610638995,4.4231809193
18577,pop punk,00s,33,6184,15036,2435982,1.35468981298e-05,0.00533635187581,0.00219473264166,0.00753108451747,0.015865945086
18578,pop rock,00s,163,14456,15036,2435982,6.69134665199e-05,0.0112755949087,0.0108406491088,0.0221162440175,0.817915204931
18579,post-grunge,00s,31,3531,15036,2435982,1.27258740007e-05,0.00877938261116,0.00206171854217,0.0108411011533,0.023034615751
18580,post-punk,00s,100,10731,15036,2435982,4.10512064539e-05,0.00931879601156,0.00665070497473,0.0159695009863,0.254421268271
18581,post-rock,00s,48,5761,15036,2435982,1.97045790979e-05,0.0083318868252,0.00319233838787,0.0115242252131,0.0524106378234
18582,power pop,00s,33,2430,15036,2435982,1.35468981298e-05,0.0135802469136,0.00219473264166,0.0157749795552,0.0403765450254
18583,producer,00s,15,468,15036,2435982,6.15768096809e-06,0.0320512820513,0.000997605746209,0.0330488877975,0.0196889035804
18584,psychedelic,00s,109,17611,15036,2435982,4.47458150348e-05,0.00618931349725,0.00724926842245,0.0134385819197,0.200765500043
18585,psychedelic folk,00s,19,784,15036,2435982,7.79972922624e-06,0.0242346938776,0.0012636339452,0.0254983278227,0.0238857206198
18586,psychedelic pop,00s,33,2301,15036,2435982,1.35468981298e-05,0.0143415906128,0.00219473264166,0.0165363232544,0.042640158371
18587,punk,00s,135,16620,15036,2435982,5.54191287128e-05,0.00812274368231,0.00897845171588,0.0171011953982,0.40416983227
18588,punk rock,00s,66,10453,15036,2435982,2.70937962596e-05,0.00631397684875,0.00438946528332,0.0107034421321,0.0750904080449
18589,quirky,00s,16,339,15036,2435982,6.56819303263e-06,0.047197640118,0.00106411279596,0.048261752914,0.0329878383591
18590,r and b,00s,36,1361,15036,2435982,1.47784343234e-05,0.0264511388685,0.0023942537909,0.0288453926594,0.0935929174494
18591,r&b,00s,77,7973,15036,2435982,3.16094289695e-05,0.00965759438104,0.00512104283054,0.0147786372116,0.156330608922
18592,r'n'b,00s,33,1276,15036,2435982,1.35468981298e-05,0.0258620689655,0.00219473264166,0.0280568016072,0.0768926366863
18593,rap,00s,67,19018,15036,2435982,2.75043083241e-05,0.00352297823115,0.00445597233307,0.00797895056422,0.0431770705357
18594,reggae,00s,19,3724,15036,2435982,7.79972922624e-06,0.00510204081633,0.0012636339452,0.00636567476152,0.00502857276206
18595,rhythm and blues,00s,37,4064,15036,2435982,1.51889463879e-05,0.00910433070866,0.00246076084065,0.0115650915493,0.0340286782933
18596,rnb,00s,106,20299,15036,2435982,4.35142788411e-05,0.00522193211488,0.00704974727321,0.0122716793881,0.160190427471
18597,rock,00s,545,129905,15036,2435982,0.000223729075174,0.0041953735422,0.0362463421123,0.0404417156545,3.40217969021
18598,romantic,00s,23,577,15036,2435982,9.4417774844e-06,0.0398613518198,0.00152966214419,0.0413910139639,0.0575706725493
18599,sad,00s,15,461,15036,2435982,6.15768096809e-06,0.0325379609544,0.000997605746209,0.0335355667007,0.0199878674092
18600,sadcore,00s,15,629,15036,2435982,6.15768096809e-06,0.0238473767886,0.000997605746209,0.0248449825348,0.0146492955097
18601,scandinavian,00s,28,1397,15036,2435982,1.14943378071e-05,0.0200429491768,0.00186219739292,0.0219051465697,0.0429013833312
18602,scotland,00s,18,422,15036,2435982,7.3892171617e-06,0.042654028436,0.00119712689545,0.0438511553315,0.0377310309978
18603,seattle,00s,19,922,15036,2435982,7.79972922624e-06,0.0206073752711,0.0012636339452,0.0218710092163,0.0203106344533
18604,sexy,00s,109,4616,15036,2435982,4.47458150348e-05,0.0236135181976,0.00724926842245,0.03086278662,0.76596213632
18605,shoegaze,00s,48,6259,15036,2435982,1.97045790979e-05,0.00766895670235,0.00319233838787,0.0108612950902,0.0482405631092
18606,singer songwriter,00s,16,470,15036,2435982,6.56819303263e-06,0.0340425531915,0.00106411279596,0.0351066659874,0.0237933557526
18607,singer-songwriter,00s,271,53297,15036,2435982,0.00011124876949,0.00508471396139,0.0180234104815,0.0231081244429,1.01952696497
18608,ska,00s,18,1857,15036,2435982,7.3892171617e-06,0.00969305331179,0.00119712689545,0.0108901802072,0.00857431075987
18609,slowcore,00s,17,1081,15036,2435982,6.97870509716e-06,0.0157261794635,0.0011306198457,0.0168567993092,0.0124083683777
18610,soft,00s,17,344,15036,2435982,6.97870509716e-06,0.0494186046512,0.0011306198457,0.0505492244969,0.0389925762101
18611,soft rock,00s,55,5822,15036,2435982,2.25781635496e-05,0.00944692545517,0.0036578877361,0.0131048131913,0.0780206340666
18612,songwriter,00s,16,269,15036,2435982,6.56819303263e-06,0.0594795539033,0.00106411279596,0.0605436666993,0.0415720342146
18613,soul,00s,152,28355,15036,2435982,6.23978338099e-05,0.00536060659496,0.0101090715616,0.0154696781565,0.338138576708
18614,swedish,00s,18,7873,15036,2435982,7.3892171617e-06,0.00228629493205,0.00119712689545,0.0034834218275,0.00202241776719
18615,synth,00s,20,894,15036,2435982,8.21024129078e-06,0.0223713646532,0.00133014099495,0.0237015056482,0.0244312718552
18616,synth pop,00s,41,4132,15036,2435982,1.68309946461e-05,0.00992255566312,0.00272678903964,0.0126493447028,0.0455391442598
18617,synthpop,00s,84,12933,15036,2435982,3.44830134213e-05,0.00649501275806,0.00558659217877,0.0120816049368,0.12512157101
18618,techno,00s,17,3984,15036,2435982,6.97870509716e-06,0.00426706827309,0.0011306198457,0.0053976881188,0.00336682886955
18619,teen pop,00s,21,922,15036,2435982,8.62075335532e-06,0.0227765726681,0.00139664804469,0.0241732207128,0.0274233540854
18620,trip hop,00s,16,2362,15036,2435982,6.56819303263e-06,0.00677392040644,0.00106411279596,0.00783803320239,0.00473449500581
18621,trip-hop,00s,45,12332,15036,2435982,1.84730429043e-05,0.0036490431398,0.00299281723863,0.00664186037843,0.0201742609181
18622,urban,00s,44,1937,15036,2435982,1.80625308397e-05,0.0227155394941,0.00292631018888,0.0256418496829,0.120066545868
18623,want to see live,00s,18,313,15036,2435982,7.3892171617e-06,0.0575079872204,0.00119712689545,0.0587051141159,0.0508705913134
18624,10s,<3,18,5092,464,2435982,7.3892171617e-06,0.00353495679497,0.0387931034483,0.0423280602432,0.10132977187
18625,Awesome,<3,20,2270,464,2435982,8.21024129078e-06,0.00881057268722,0.0431034482759,0.0519140209631,0.311797102035
18626,Love,<3,19,4078,464,2435982,7.79972922624e-06,0.00465914664051,0.0409482758621,0.0456074225026,0.148806371165
18627,USA,<3,15,12232,464,2435982,6.15768096809e-06,0.00122629169392,0.0323275862069,0.0335538779008,0.0244109257272
18628,alternative,<3,18,114909,464,2435982,7.3892171617e-06,0.000156645693549,0.0387931034483,0.0389497491418,0.00449025923435
18629,amazing,<3,23,1463,464,2435982,9.4417774844e-06,0.0157211209843,0.0495689655172,0.0652900865015,0.735778556292
18630,american,<3,28,46372,464,2435982,1.14943378071e-05,0.000603812645562,0.0603448275862,0.0609486402318,0.0418818841741
18631,beautiful,<3,19,3802,464,2435982,7.79972922624e-06,0.00499736980537,0.0409482758621,0.0459456456674,0.159608727409
18632,cute,<3,18,711,464,2435982,7.3892171617e-06,0.0253164556962,0.0387931034483,0.0641095591445,0.725697887989
18633,dance,<3,28,31691,464,2435982,1.14943378071e-05,0.000883531602032,0.0603448275862,0.0612283591882,0.0612838576543
18634,electronic,<3,15,85203,464,2435982,6.15768096809e-06,0.00017605013908,0.0323275862069,0.032503636346,0.00350450622039
18635,female vocalist,<3,21,11767,464,2435982,8.62075335532e-06,0.00178465199286,0.0452586206897,0.0470432726825,0.0696305900358
18636,female vocalists,<3,28,61719,464,2435982,1.14943378071e-05,0.000453669048429,0.0603448275862,0.0607984966346,0.031467566437
18637,guilty pleasure,<3,23,1142,464,2435982,9.4417774844e-06,0.0201401050788,0.0495689655172,0.0697090705961,0.942595470976
18638,pop,<3,37,92415,464,2435982,1.51889463879e-05,0.000400367905643,0.0797413793103,0.080141747216,0.0484920616827
18639,pop rock,<3,22,14456,464,2435982,9.03126541986e-06,0.00152185943553,0.0474137931034,0.048935652539,0.0651670178594
18640,power pop,<3,16,2430,464,2435982,6.56819303263e-06,0.00658436213992,0.0344827586207,0.0410671207606,0.149128832868
18641,rnb,<3,17,20299,464,2435982,6.97870509716e-06,0.000837479678802,0.0366379310345,0.0374754107133,0.0214131256368
18642,rock,<3,22,129905,464,2435982,9.03126541986e-06,0.000169354528309,0.0474137931034,0.0475831476318,0.00725187183076
18643,sexy,<3,24,4616,464,2435982,9.85228954894e-06,0.0051993067591,0.051724137931,0.0569234446901,0.264957287816
18644,singer-songwriter,<3,15,53297,464,2435982,6.15768096809e-06,0.00028144173218,0.0323275862069,0.0326090279391,0.00560246249311
18645,teen pop,<3,18,922,464,2435982,7.3892171617e-06,0.0195227765727,0.0387931034483,0.0583158800209,0.559621690196
18646,10s,Albanian,17,5092,459,2435982,6.97870509716e-06,0.00333857030636,0.037037037037,0.0403756073434,0.0862922133861
18647,2010s,Albanian,17,2632,459,2435982,6.97870509716e-06,0.00645896656535,0.037037037037,0.0434960036024,0.16694526997
18648,Energetic,Albanian,16,452,459,2435982,6.56819303263e-06,0.0353982300885,0.0348583877996,0.0702566178881,0.810465911057
18649,Need to scrobble,Albanian,16,647,459,2435982,6.56819303263e-06,0.0247295208655,0.0348583877996,0.0595879086651,0.566198750847
18650,Queen Bumble Bee,Albanian,16,432,459,2435982,6.56819303263e-06,0.037037037037,0.0348583877996,0.0718954248366,0.847987481013
18651,albania,Albanian,17,448,459,2435982,6.97870509716e-06,0.0379464285714,0.037037037037,0.0749834656085,0.980803461076
18652,alternative,Albanian,18,114909,459,2435982,7.3892171617e-06,0.000156645693549,0.0392156862745,0.0393723319681,0.00453917273364
18653,american,Albanian,16,46372,459,2435982,6.56819303263e-06,0.000345035797464,0.0348583877996,0.035203423597,0.00789982299228
18654,check out this,Albanian,16,440,459,2435982,6.56819303263e-06,0.0363636363636,0.0348583877996,0.0712220241632,0.832569526813
18655,dance,Albanian,19,31691,459,2435982,7.79972922624e-06,0.000599539301379,0.041394335512,0.0419938748134,0.0193570021816
18656,dance pop,Albanian,19,1086,459,2435982,7.79972922624e-06,0.0174953959484,0.041394335512,0.0588897314604,0.564864416333
18657,deep,Albanian,16,463,459,2435982,6.56819303263e-06,0.0345572354212,0.0348583877996,0.0694156232207,0.791210781421
18658,discovered on facebook,Albanian,16,755,459,2435982,6.56819303263e-06,0.0211920529801,0.0348583877996,0.0560504407797,0.485206081851
18659,electro,Albanian,18,15372,459,2435982,7.3892171617e-06,0.00117096018735,0.0392156862745,0.0403866464619,0.0339312906355
18660,electronic,Albanian,19,85203,459,2435982,7.79972922624e-06,0.000222996842834,0.041394335512,0.0416173323548,0.0071997788357
18661,electropop,Albanian,18,12108,459,2435982,7.3892171617e-06,0.00148662041625,0.0392156862745,0.0407023066908,0.043078278795
18662,female,Albanian,17,7556,459,2435982,6.97870509716e-06,0.00224986765484,0.037037037037,0.0392869046919,0.058152455077
18663,female vocalists,Albanian,19,61719,459,2435982,7.79972922624e-06,0.000307846854291,0.041394335512,0.0417021823663,0.00993928540867
18664,indie,Albanian,16,122729,459,2435982,6.56819303263e-06,0.000130368535554,0.0348583877996,0.0349887563351,0.00298487392383
18665,indie folk,Albanian,16,12598,459,2435982,6.56819303263e-06,0.00127004286395,0.0348583877996,0.0361284306635,0.0290784721224
18666,indie pop,Albanian,17,41195,459,2435982,6.97870509716e-06,0.000412671440709,0.037037037037,0.0374497084777,0.0106663418027
18667,piano,Albanian,16,8911,459,2435982,6.56819303263e-06,0.00179553361014,0.0348583877996,0.0366539214097,0.0411099306248
18668,pop,Albanian,19,92415,459,2435982,7.79972922624e-06,0.000205594329925,0.041394335512,0.0415999298419,0.00663791328397
18669,power pop,Albanian,17,2430,459,2435982,6.97870509716e-06,0.00699588477366,0.037037037037,0.0440329218107,0.180823024923
18670,singer-songwriter,Albanian,16,53297,459,2435982,6.56819303263e-06,0.000300204514325,0.0348583877996,0.0351585923139,0.00687338108707
18671,someone special to me made me discover,Albanian,16,755,459,2435982,6.56819303263e-06,0.0211920529801,0.0348583877996,0.0560504407797,0.485206081851
18672,summer,Albanian,16,606,459,2435982,6.56819303263e-06,0.026402640264,0.0348583877996,0.0612610280636,0.604505927059
18673,10s,Demi Lovato,15,5092,411,2435982,6.15768096809e-06,0.00294579732914,0.036496350365,0.0394421476941,0.0662017523705
18674,Disney,Demi Lovato,30,1096,411,2435982,1.23153619362e-05,0.0273722627737,0.0729927007299,0.100364963504,2.46057900051
18675,Miley Cyrus,Demi Lovato,15,327,411,2435982,6.15768096809e-06,0.045871559633,0.036496350365,0.082367909998,1.03088478003
18676,Selena Gomez,Demi Lovato,19,612,411,2435982,7.79972922624e-06,0.031045751634,0.0462287104623,0.0772744620963,1.11942108784
18677,United States,Demi Lovato,18,1892,411,2435982,7.3892171617e-06,0.00951374207188,0.043795620438,0.0533093625098,0.307879297181
18678,amazing,Demi Lovato,16,1463,411,2435982,6.56819303263e-06,0.0109364319891,0.0389294403893,0.0498658723784,0.279640277926
18679,american,Demi Lovato,27,46372,411,2435982,1.10838257426e-05,0.00058224790822,0.0656934306569,0.0662756785652,0.0423954811556
18680,beautiful,Demi Lovato,21,3802,411,2435982,8.62075335532e-06,0.00552340873225,0.0510948905109,0.0566182992432,0.243293146372
18681,dance,Demi Lovato,21,31691,411,2435982,8.62075335532e-06,0.000662648701524,0.0510948905109,0.0517575392125,0.0291881146857
18682,female vocalists,Demi Lovato,40,61719,411,2435982,1.64204825816e-05,0.000648098640613,0.0973236009732,0.0979716996138,0.103572675808
18683,guilty pleasure,Demi Lovato,32,1142,411,2435982,1.31363860653e-05,0.0280210157618,0.0778588807786,0.10587989654,2.8659455454
18684,pop,Demi Lovato,43,92415,411,2435982,1.76520187752e-05,0.000465292430882,0.104622871046,0.105088163477,0.0859304333852
18685,pop rock,Demi Lovato,31,14456,411,2435982,1.27258740007e-05,0.00214443829552,0.0754257907543,0.0775702290498,0.20583586328
18686,rnb,Demi Lovato,19,20299,411,2435982,7.79972922624e-06,0.000936006699837,0.0462287104623,0.0471647171621,0.0337497268713
18687,rock,Demi Lovato,23,129905,411,2435982,9.4417774844e-06,0.000177052461414,0.0559610705596,0.056138123021,0.00935495588953
18688,sexy,Demi Lovato,23,4616,411,2435982,9.4417774844e-06,0.00498266897747,0.0559610705596,0.0609437395371,0.263270265344
18689,teen pop,Demi Lovato,18,922,411,2435982,7.3892171617e-06,0.0195227765727,0.043795620438,0.0633183970106,0.631787017642
18690,10s,Energetic,16,5092,452,2435982,6.56819303263e-06,0.00314218381775,0.0353982300885,0.0385404139062,0.0730565304743
18691,2010s,Energetic,18,2632,452,2435982,7.3892171617e-06,0.00683890577508,0.0398230088496,0.0466619146246,0.201242229772
18692,Albanian,Energetic,16,459,452,2435982,6.56819303263e-06,0.0348583877996,0.0353982300885,0.0702566178881,0.810465911057
18693,Need to scrobble,Energetic,16,647,452,2435982,6.56819303263e-06,0.0247295208655,0.0353982300885,0.060127750954,0.574967315572
18694,Queen Bumble Bee,Energetic,16,432,452,2435982,6.56819303263e-06,0.037037037037,0.0353982300885,0.0724352671255,0.861120030498
18695,albania,Energetic,16,448,452,2435982,6.56819303263e-06,0.0357142857143,0.0353982300885,0.0711125158028,0.830365743695
18696,alternative,Energetic,18,114909,452,2435982,7.3892171617e-06,0.000156645693549,0.0398230088496,0.0399796545431,0.0046094696565
18697,american,Energetic,17,46372,452,2435982,6.97870509716e-06,0.000366600534805,0.037610619469,0.0379772200038,0.00962228968026
18698,check out this,Energetic,16,440,452,2435982,6.56819303263e-06,0.0363636363636,0.0353982300885,0.0717618664521,0.845463302671
18699,dance,Energetic,17,31691,452,2435982,6.97870509716e-06,0.000536429901234,0.037610619469,0.0381470493703,0.0140798591731
18700,dance pop,Energetic,16,1086,452,2435982,6.56819303263e-06,0.0147329650092,0.0353982300885,0.0501311950977,0.342544984508
18701,deep,Energetic,16,463,452,2435982,6.56819303263e-06,0.0345572354212,0.0353982300885,0.0699554655097,0.803464045735
